case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000416,258.3891717,258.3891717,258.3891717,257.30419,259.671725,0.9765863733,258.3891717,257.30419,259.671725,0.9765863733,2.770711453,0.4617852422,1.609974587e-06,1.507726086e-17,0.0048828125,0,5007.691406,0,0,0,0,0,0,258.3891717,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,398.278752,278.6204253,676.8991773,278.6204253,277.592488,280.111697,1.079386407,676.8991773,675.87124,678.390449,1.079386407,2.569523884,0.4282539806,0.5883871119,1.405209813e-17,0.00390625,1320105600,5007.691406,0,398.278752,0,0,71.10014667,0,178.4757727,0,0,29.044506,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,3973.931217,220.9276767,4194.858894,220.9276767,220.096524,222.096047,0.8504155349,4194.858894,4194.027741,4196.027264,0.8504155349,3.240525805,0.5400876342,0.9473337048,0,0,1924445952,5007.691406,0,0,0,3973.931217,0,0,220.9276767,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,193.187376,315.3555363,508.5429123,315.3555363,312.951549,318.19794,2.164148992,508.5429123,506.138925,511.385316,2.164148992,2.270205387,0.3783675645,0.3798841186,1.225939172e-16,0.0048828125,8909472,5007.691406,50,0,193.187376,0,0,0,315.3555363,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000445,226.704347,226.704347,226.704347,226.186539,227.280381,0.4484531046,226.704347,226.186539,227.280381,0.4484531046,3.157953726,0.4511362466,1.962908986e-06,1.091510077e-16,0.005859375,0,5007.691406,0,0,0,0,0,0,226.704347,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,468.470451,272.622891,741.093342,272.622891,271.764743,273.459184,0.6919252399,741.093342,740.235194,741.929635,0.6919252399,2.626051814,0.3751502591,0.6321342056,8.265713991e-17,0.005859375,1540123200,5007.691406,0,468.470451,0,0,83.32479567,0,158.6151723,0,0,30.682923,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4104.00339,207.3035493,4311.306939,207.3035493,206.243593,208.314563,0.8461779654,4311.306939,4310.246983,4312.317953,0.8461779654,3.453495319,0.4933564742,0.9519163093,0,0,1924445952,5007.691406,0,0,0,4104.00339,0,0,207.3035493,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,192.795508,277.146292,469.9418,277.146292,273.714929,282.04236,3.553922464,469.9418,466.510437,474.837868,3.553922464,2.583191109,0.3690273013,0.4102540102,1.225939172e-16,0.0048828125,8909472,5007.691406,50,0,192.795508,0,0,0,277.146292,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000418,204.1450747,204.1450747,204.1450747,203.400283,205.526898,0.9780865155,204.1450747,203.400283,205.526898,0.9780865155,3.506926819,0.4383658524,2.047563482e-06,9.835770204e-17,0.0068359375,0,5007.691406,0,0,0,0,0,0,204.1450747,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,538.312886,283.5714947,821.8843807,283.5714947,280.641855,287.13403,2.687936228,821.8843807,818.954741,825.446916,2.687936228,2.524660803,0.3155826003,0.6549739825,7.388096298e-17,0.005859375,1760140800,5007.691406,0,538.312886,0,0,96.097121,0,149.9046737,0,0,37.5697,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
