schema_version,platform_id,run_profile,profile_note,env_group,case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,7,7,"physical_core_region","Apple M4 Max",14,14,1,27.1435,481.06125,508.20475,481.06125,481.06125,481.06125,0,508.20475,508.20475,508.20475,0,0.9651501425,0.1378785918,0.05341055943,1.090314673e-16,0.0068359375,1760140800,6129.140625,0,27.1435,0,0,0,0,481.06125,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,8,8,"physical_core_region","Apple M4 Max",14,14,1,4.2e-05,129.9625,129.9625,129.9625,129.9625,129.9625,0,129.9625,129.9625,129.9625,0,3.572540802,0.4465676003,3.231701452e-07,9.807911748e-17,0.005859375,0,6129.140625,0,0,0,0,0,0,129.9625,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,8,8,"physical_core_region","Apple M4 Max",14,14,1,12.662208,105.041375,117.703583,105.041375,105.041375,105.041375,0,117.703583,117.703583,117.703583,0,4.420128107,0.5525160133,0.107577082,7.391654287e-17,0.0048828125,1760140800,6129.140625,0,12.662208,0,0,6.385708,0,88.145583,0,0,10.510084,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,8,8,"physical_core_region","Apple M4 Max",14,14,1,26.790708,438.698125,465.488833,438.698125,438.698125,438.698125,0,465.488833,465.488833,465.488833,0,1.058350395,0.1322937994,0.05755392203,9.807864638e-17,0.005859375,1760140800,6129.140625,0,26.790708,0,0,0,0,438.698125,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,9,9,"physical_core_region","Apple M4 Max",14,14,1,0,115.791833,115.791833,115.791833,115.791833,115.791833,0,115.791833,115.791833,115.791833,0,4.009750273,0.4455278081,0,1.165118789e-16,0.005859375,0,6129.140625,0,0,0,0,0,0,115.791833,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,9,9,"physical_core_region","Apple M4 Max",14,14,1,89.249834,114.848167,204.098001,114.848167,114.848167,114.848167,0,204.098001,204.098001,204.098001,0,4.042696946,0.4491885496,0.4372891139,8.849359086e-17,0.005859375,1980158400,6129.375,0,89.249834,0,0,19.298459,0,84.406208,0,0,11.1435,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,9,9,"physical_core_region","Apple M4 Max",14,14,1,26.91775,406.806,433.72375,406.806,406.806,406.806,0,433.72375,433.72375,433.72375,0,1.141321254,0.1268134727,0.06206196917,1.163893426e-16,0.005859375,1760140800,6129.375,0,26.91775,0,0,0,0,406.806,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,10,10,"physical_core_region","Apple M4 Max",14,14,1,0,107.3915,107.3915,107.3915,107.3915,107.3915,0,107.3915,107.3915,107.3915,0,4.323399282,0.4323399282,0,1.282181167e-16,0.0068359375,0,6129.390625,0,0,0,0,0,0,107.3915,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,10,10,"physical_core_region","Apple M4 Max",14,14,1,101.693208,124.261334,225.954542,124.261334,124.261334,124.261334,0,225.954542,225.954542,225.954542,0,3.736450584,0.3736450584,0.4500604728,9.69392873e-17,0.005859375,2200176000,8227.671875,0,101.693208,0,0,26.957709,0,80.125958,0,0,17.177667,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
"pgsa-cross-platform-v2-raw","apple-m4-max","full_host","","mentor_action_items","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_lock_guard,10,10,"physical_core_region","Apple M4 Max",14,14,1,26.399542,365.509958,391.9095,365.509958,365.509958,365.509958,0,391.9095,391.9095,391.9095,0,1.270269999,0.1270269999,0.06736132194,1.282286944e-16,0.0068359375,1760140800,8227.671875,0,26.399542,0,0,0,0,365.509958,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","","",""
