case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000401,257.8117267,257.8117267,257.8117267,257.399304,258.316988,0.3803509296,257.8117267,257.399304,258.316988,0.3803509296,2.849051742,0.474841957,1.555398605e-06,1.526917114e-17,0.0048828125,0,5112.714844,0,0,0,0,0,0,257.8117267,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,401.309223,278.593503,679.902726,278.593503,276.236532,280.565924,1.788261316,679.902726,677.545755,681.875147,1.788261316,2.636525766,0.4394209611,0.5902450566,1.405209813e-17,0.00390625,1320105600,5112.714844,0,401.309223,0,0,72.138553,0,177.707546,0,0,28.747404,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,3945.649201,219.8030173,4165.452218,219.8030173,218.524314,221.458657,1.227233463,4165.452218,4164.173515,4167.107858,1.227233463,3.341714586,0.5569524309,0.9472318956,0,0,1924445952,5112.714844,0,0,0,3945.649201,0,0,219.8030173,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,200.439775,308.7037703,509.1435453,308.7037703,306.002288,310.444858,1.936642367,509.1435453,506.442063,510.884633,1.936642367,2.379365008,0.3965608347,0.393680283,1.225939172e-16,0.0048828125,8909472,5112.714844,50,0,200.439775,0,0,0,308.7037703,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000379,227.5850153,227.5850153,227.5850153,226.737824,228.474253,0.7095173658,227.5850153,226.737824,228.474253,0.7095173658,3.227448643,0.4610640919,1.665311749e-06,1.091559101e-16,0.005859375,0,5112.714844,0,0,0,0,0,0,227.5850153,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,467.94232,274.061079,742.003399,274.061079,273.606166,274.432034,0.3423460215,742.003399,741.548486,742.374354,0.3423460215,2.680128648,0.3828755211,0.630647138,8.265713991e-17,0.005859375,1540123200,5112.714844,0,467.94232,0,0,84.36428633,0,158.2309293,0,0,31.46586333,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4070.918256,207.9927493,4278.911005,207.9927493,207.123069,208.567287,0.6254456028,4278.911005,4278.041325,4279.485543,0.6254456028,3.531464204,0.5044948863,0.9513911953,0,0,1924445952,5112.714844,0,0,0,4070.918256,0,0,207.9927493,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,199.965932,274.8415647,474.8074967,274.8415647,274.161884,276.194661,0.9567870115,474.8074967,474.127816,476.160593,0.9567870115,2.67251771,0.3817882443,0.4211515897,1.225939172e-16,0.0048828125,8909472,5112.714844,50,0,199.965932,0,0,0,274.8415647,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000446,204.8001767,204.8001767,204.8001767,203.807558,206.033818,0.9247080048,204.8001767,203.807558,206.033818,0.9247080048,3.586515212,0.4483144015,2.177732496e-06,9.835724905e-17,0.0068359375,0,5112.714844,0,0,0,0,0,0,204.8001767,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,529.798795,277.084993,806.883788,277.084993,276.324762,278.487133,0.9926387254,806.883788,806.123557,808.285928,0.9926387254,2.650879577,0.3313599471,0.6565986365,7.388096298e-17,0.005859375,1760140800,5112.714844,0,529.798795,0,0,96.111378,0,145.5557063,0,0,35.41790867,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4070.78181,189.6162737,4260.398084,189.6162737,188.838588,190.267598,0.590193632,4260.398084,4259.620398,4261.049408,0.590193632,3.873712603,0.4842140754,0.9554932966,0,0,1924445952,5112.714844,0,0,0,4070.78181,0,0,189.6162737,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,198.490864,249.501047,447.991911,249.501047,247.758744,251.469396,1.523276548,447.991911,446.249608,449.96026,1.523276548,2.943951369,0.3679939212,0.4430679642,1.225939172e-16,0.0048828125,8909472,5112.714844,50,0,198.490864,0,0,0,249.501047,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
