node,x,y,z
306,0.34999999999999998,0.15533621460400182,0.032941997810288212
307,0.37429826431538304,0.1168086381985917,0.054788335109559057
308,0.39976000230626774,0.066593033239542923,0.054975739937358568
309,0.38244758414757901,0.035019548334210462,0.035287452415599649
310,0.30000000000000004,0.15537971364712067,0.067071992492934912
311,0.32499831862147494,0.11832758726101474,0.045854071857527538
312,0.3537135702425106,0.068513657675105075,0.046714662938592728
313,0.33940287158553284,0.029850996027477705,0.062107656590603008
314,0.3007432441071447,0.074556087010154065,0.048828456382398057
315,0.27454557604181995,0.1195849068078894,0.046015243149934743
316,0.24988987383138972,0.16804077491593714,0.044729728388293422
317,0.22425105134810658,0.083490596434883449,0.045843736281977028
318,0.25008332642671743,0.032511637144994332,0.045211975305291537
319,0.19996860512081227,0.032900853261757304,0.045343448930039984
320,0.17499569592498881,0.083173185657273732,0.04659090025444973
321,0.19915464608305961,0.13532990162780864,0.046256486696186455
322,0.14897391863849957,0.16247634217348994,0.051612995733667157
323,0.12267850016126636,0.11733415652348325,0.046995716513301075
324,0.14976388334269236,0.032715883972564072,0.04546483066558521
325,0.10487922202746625,0.064557571768193975,0.048652154779325288
326,0.052716086390224515,0.10067260913624909,0.046160130291377749
327,0.046739041573874374,0.046587032249821421,0.049352871282693431
328,0.046280899331037129,0.15200177857306979,0.048294185366506572
329,0.95701705444611096,0.11846623760856692,0.029873193174998106
330,0.91802306857027727,0.083027775895698513,0.0520484844604771
331,0.89983464891562714,0.042307076484169204,0.048079942584893176
332,0.81649495733724831,0.16507742372496509,0.034803792055336014
333,0.73362533226099791,0.16550214184725479,0.065334978843406541
334,0.79039982681530163,0.03219194983385959,0.042259283624220274
335,0.68394802052105952,0.034047650181258299,0.037405911447489247
336,0.47710093391491398,0.12091348420412004,0.054425913158282768
337,0.36647188677358511,0.16531012717990889,0.065245308932174603
338,0.29746328191120147,0.030954050880712375,0.043772633696847994
339,0.18799118657727715,0.17298738009311052,0.075238697662546816
340,0.097584933759720216,0.16362654835280976,0.044670891414233756
341,0.085617455876832005,0.11768544625205679,0.063836023897439365
342,0.34328148753991239,0.032226629257033304,0.02659034420875394
343,0.39378403455029987,0.027273365108234263,0.073455590378262464
