schema_version,platform_id,run_profile,profile_note,env_group,case_name,mesh,element_type,stiffness_model,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_lock_guard,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,410.766691,715.61035,1126.377041,715.61035,715.61035,715.61035,0,1126.377041,1126.377041,1126.377041,0,0.982485442,0.1403550631,0.3646795665,1.091574788e-16,0.005859375,1100088000,3828.820312,0,410.766691,0,0,0,0,715.61035,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_atomic,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000465,208.765097,208.765097,208.765097,208.765097,208.765097,0,208.765097,208.765097,208.765097,0,3.367788778,0.4209735973,2.227383824e-06,9.828499009e-17,0.0068359375,0,3828.820312,0,0,0,0,0,0,208.765097,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_private_csr,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,527.871761,271.92845,799.800211,271.92845,271.92845,271.92845,0,799.800211,799.800211,799.800211,0,2.585521121,0.3231901402,0.6600045283,7.388096298e-17,0.005859375,1760140800,4038.511719,0,527.871761,0,0,96.848035,0,140.582554,0,0,34.497861,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_lock_guard,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,410.450705,667.259994,1077.710699,667.259994,667.259994,667.259994,0,1077.710699,1077.710699,1077.710699,0,1.053677363,0.1317096704,0.3808542547,9.837169261e-17,0.0068359375,1100088000,4038.511719,0,410.450705,0,0,0,0,667.259994,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_atomic,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000379,211.627454,211.627454,211.627454,211.627454,211.627454,0,211.627454,211.627454,211.627454,0,3.322237912,0.3691375458,1.790882954e-06,1.164248071e-16,0.0068359375,0,4038.511719,0,0,0,0,0,0,211.627454,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_private_csr,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,593.555639,289.760345,883.315984,289.760345,289.760345,289.760345,0,883.315984,883.315984,883.315984,0,2.426407765,0.2696008627,0.6719629779,8.851448216e-17,0.0078125,1980158400,4248.214844,0,593.555639,0,0,107.902245,0,143.55346,0,0,38.30464,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_lock_guard,9,9,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,411.460874,632.442736,1043.90361,632.442736,632.442736,632.442736,0,1043.90361,1043.90361,1043.90361,0,1.111684443,0.1235204937,0.3941560026,1.164620308e-16,0.0068359375,1100088000,4248.214844,0,411.460874,0,0,0,0,632.442736,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_atomic,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000287,194.724787,194.724787,194.724787,194.724787,194.724787,0,194.724787,194.724787,194.724787,0,3.610617641,0.3610617641,1.473875023e-06,1.281890743e-16,0.005859375,0,4248.214844,0,0,0,0,0,0,194.724787,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_private_csr,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,657.866941,298.625695,956.492636,298.625695,298.625695,298.625695,0,956.492636,956.492636,956.492636,0,2.354374599,0.2354374599,0.6877909105,9.677662906e-17,0.005859375,2200176000,4457.980469,0,657.866941,0,0,119.028226,0,139.329901,0,0,40.267568,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_lock_guard,10,10,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,411.497228,606.041979,1017.539207,606.041979,606.041979,606.041979,0,1017.539207,1017.539207,1017.539207,0,1.160112295,0.1160112295,0.4044042973,1.283091566e-16,0.005859375,1100088000,4457.980469,0,411.497228,0,0,0,0,606.041979,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_atomic,11,11,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000383,186.845305,186.845305,186.845305,186.845305,186.845305,0,186.845305,186.845305,186.845305,0,3.762881551,0.342080141,2.049824051e-06,1.371910605e-16,0.0068359375,0,4457.980469,0,0,0,0,0,0,186.845305,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_private_csr,11,11,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,713.343524,312.244569,1025.588093,312.244569,312.244569,312.244569,0,1025.588093,1025.588093,1025.588093,0,2.251686085,0.204698735,0.6955458326,1.038038833e-16,0.005859375,2420193600,4667.921875,0,713.343524,0,0,130.607242,0,135.82818,0,0,45.809147,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_lock_guard,11,11,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,412.344447,598.71773,1011.062177,598.71773,598.71773,598.71773,0,1011.062177,1011.062177,1011.062177,0,1.17430421,0.1067549282,0.407832927,1.372679007e-16,0.0068359375,1100088000,4667.921875,0,412.344447,0,0,0,0,598.71773,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_atomic,12,12,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000426,180.176623,180.176623,180.176623,180.176623,180.176623,0,180.176623,180.176623,180.176623,0,3.902153006,0.3251794171,2.364346678e-06,2.004199964e-17,0.0048828125,0,4667.921875,0,0,0,0,0,0,180.176623,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_private_csr,12,12,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,818.707997,331.871188,1150.579185,331.871188,331.871188,331.871188,0,1150.579185,1150.579185,1150.579185,0,2.118523019,0.1765435849,0.7115616271,1.932444198e-17,0.005859375,2640211200,4877.726562,0,818.707997,0,0,142.344801,0,137.022107,0,0,52.50428,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_lock_guard,12,12,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,419.859647,581.605837,1001.465484,581.605837,581.605837,581.605837,0,1001.465484,1001.465484,1001.465484,0,1.208854359,0.1007378632,0.4192452498,2.137705888e-17,0.005859375,1100088000,4877.726562,0,419.859647,0,0,0,0,581.605837,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_atomic,13,13,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000409,170.374399,170.374399,170.374399,170.374399,170.374399,0,170.374399,170.374399,170.374399,0,4.126657263,0.317435174,2.400595409e-06,1.475331178e-16,0.005859375,0,4877.726562,0,0,0,0,0,0,170.374399,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_private_csr,13,13,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,869.837346,340.370837,1210.208183,340.370837,340.370837,340.370837,0,1210.208183,1210.208183,1210.208183,0,2.065619832,0.1588938332,0.7187501772,1.128468268e-16,0.0078125,2860228800,5087.667969,0,869.837346,0,0,154.766793,0,131.60612,0,0,53.997924,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_lock_guard,13,13,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,412.228056,579.178269,991.406325,579.178269,579.178269,579.178269,0,991.406325,991.406325,991.406325,0,1.213921151,0.09337855009,0.4158013174,1.482763934e-16,0.005859375,1100088000,5087.667969,0,412.228056,0,0,0,0,579.178269,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_atomic,14,14,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000541,161.725259,161.725259,161.725259,161.725259,161.725259,0,161.725259,161.725259,161.725259,0,4.34735276,0.3105251971,3.34517937e-06,1.496517161e-16,0.0068359375,0,5087.667969,0,0,0,0,0,0,161.725259,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_private_csr,14,14,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,924.427716,355.106319,1279.534035,355.106319,355.106319,355.106319,0,1279.534035,1279.534035,1279.534035,0,1.979904928,0.1414217806,0.7224721584,1.157088542e-16,0.005859375,3080246400,5297.496094,0,924.427716,0,0,167.212322,0,129.876507,0,0,58.01749,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_lock_guard,14,14,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,410.498528,564.272146,974.770674,564.272146,564.272146,564.272146,0,974.770674,974.770674,974.770674,0,1.245988759,0.08899919708,0.421123182,1.505465547e-16,0.0068359375,1100088000,5297.496094,0,410.498528,0,0,0,0,564.272146,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_atomic,15,15,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000437,154.66092,154.66092,154.66092,154.66092,154.66092,0,154.66092,154.66092,154.66092,0,4.54592376,0.303061584,2.825536018e-06,1.519267267e-16,0.0078125,0,5297.496094,0,0,0,0,0,0,154.66092,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_private_csr,15,15,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,990.25242,366.609097,1356.861517,366.609097,366.609097,366.609097,0,1356.861517,1356.861517,1356.861517,0,1.917783156,0.1278522104,0.7298109701,1.179049605e-16,0.005859375,3300264000,5507.304688,0,990.25242,0,0,177.897967,0,123.830571,0,0,64.880559,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_lock_guard,15,15,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,407.403565,552.47199,959.875555,552.47199,552.47199,552.47199,0,959.875555,959.875555,959.875555,0,1.272601623,0.08484010818,0.424433733,1.514022055e-16,0.0078125,1100088000,5507.304688,0,407.403565,0,0,0,0,552.47199,0,0,0,PASS,"","std::lock_guard<std::mutex>; granularity=per_entry","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
"pgsa-cross-platform-v2-raw","linux-intel-full-host","full_host","","linux_intel_linear_elastic","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,linear_elastic_solid,linear_elastic_solid,228384,1113684,685152,27502200,cpu_atomic,16,16,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,1,0.000277,153.730812,153.730812,153.730812,153.730812,153.730812,0,153.730812,153.730812,153.730812,0,4.573427681,0.2858392301,1.801850887e-06,1.495334788e-16,0.0068359375,0,5507.304688,0,0,0,0,0,0,153.730812,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","","",""
