schema_version,platform_id,run_profile,profile_note,env_group,case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,6,6,"physical_core_region","Apple M4 Max",14,14,3,4.1e-05,185.1423753,185.1423753,185.1423753,178.549334,189.528167,4.746062005,185.1423753,178.549334,189.528167,4.746062005,3.074190496,0.5123650827,2.214511936e-07,1.429934424e-17,0.005859375,0,6694.625,0,0,0,0,0,0,185.1423753,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,6,6,"physical_core_region","Apple M4 Max",14,14,3,69.62325,138.996278,208.619528,138.996278,137.513417,140.174417,1.107511286,208.619528,207.136667,209.797667,1.107511286,4.094806989,0.6824678316,0.3337331393,1.413851997e-17,0.0048828125,1320105600,6694.625,0,69.62325,0,0,5.398236,0,126.6750277,0,0,6.923014333,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,6,6,"physical_core_region","Apple M4 Max",14,14,3,401.786,147.943347,549.729347,147.943347,145.276875,150.058708,1.990690703,549.729347,547.062875,551.844708,1.990690703,3.847168137,0.6411946895,0.7308796632,0,0,1924445952,6899.75,0,0,0,401.786,0,0,147.943347,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,6,6,"physical_core_region","Apple M4 Max",14,14,3,216.393417,211.532,427.925417,211.532,209.9435,214.65525,2.208580266,427.925417,426.336917,431.048667,2.208580266,2.690670587,0.4484450979,0.5056802153,1.228013142e-16,0.0048828125,8909472,6899.75,50,0,216.393417,0,0,0,211.532,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,7,7,"physical_core_region","Apple M4 Max",14,14,3,0,157.938972,157.938972,157.938972,155.619916,160.104917,1.834192052,157.938972,155.619916,160.104917,1.834192052,3.603688966,0.5148127094,0,1.090519738e-16,0.0068359375,0,6899.75,0,0,0,0,0,0,157.938972,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,7,7,"physical_core_region","Apple M4 Max",14,14,3,77.323042,134.4907367,211.8137787,134.4907367,132.203542,138.174459,2.630041774,211.8137787,209.526584,215.497501,2.630041774,4.231986119,0.6045694455,0.3650519928,8.268687012e-17,0.0048828125,1540123200,6899.75,0,77.323042,0,0,6.724847333,0,119.5715417,0,0,8.194347667,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,7,7,"physical_core_region","Apple M4 Max",14,14,3,476.2075,156.9020277,633.1095277,156.9020277,151.165666,164.420834,5.556239821,633.1095277,627.373166,640.628334,5.556239821,3.62750526,0.5182150371,0.7521723796,0,0,1924445952,6899.75,0,0,0,476.2075,0,0,156.9020277,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,7,7,"physical_core_region","Apple M4 Max",14,14,3,208.535917,194.1446663,402.6805833,194.1446663,194.01425,194.304291,0.1201964794,402.6805833,402.550167,402.840208,0.1201964794,2.931643405,0.4188062007,0.5178693129,1.228013142e-16,0.0048828125,8909472,6899.75,50,0,208.535917,0,0,0,194.1446663,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,8,8,"physical_core_region","Apple M4 Max",14,14,3,0,149.940014,149.940014,149.940014,149.38925,150.539875,0.471021839,149.940014,149.38925,150.539875,0.471021839,3.795937559,0.4744921948,0,9.823450204e-17,0.005859375,0,6899.75,0,0,0,0,0,0,149.940014,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
"pgsa-cross-platform-v1","apple-m4-max","performance_core_only","Performance QoS: QoS-biased sensitivity run; not hard-pinned core affinity. normal foreground/default scheduling; thread range limited to detected P-core count.","bound","3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,8,8,"physical_core_region","Apple M4 Max",14,14,3,90.579375,129.482458,220.061833,129.482458,127.531,131.123083,1.482841402,220.061833,218.110375,221.702458,1.482841402,4.395675982,0.5494594977,0.4116087454,7.391654287e-17,0.0048828125,1760140800,6899.75,0,90.579375,0,0,7.618875,0,109.9925973,0,0,11.87098567,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.1.1.101);OpenMP 202011","close","cores","FALSE"
