case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000411,351.3077893,351.3077893,351.3077893,348.110935,353.17613,2.271234836,351.3077893,348.110935,353.17613,2.271234836,3.006226431,0.5010377385,1.169914282e-06,1.632715838e-17,0.0048828125,0,5112.703125,0,0,0,0,0,0,351.3077893,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,290.787132,378.8576597,669.6447917,378.8576597,377.677538,380.919249,1.462853715,669.6447917,668.46467,671.706381,1.462853715,2.787618871,0.4646031452,0.4342408626,1.405209813e-17,0.00390625,1320105600,5112.703125,0,290.787132,0,0,99.64415967,0,235.819857,0,0,43.393643,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4321.703632,276.7957083,4598.49934,276.7957083,275.303336,279.282253,1.76997723,4598.49934,4597.006968,4600.985885,1.76997723,3.81548821,0.6359147016,0.9398073833,0,0,1924445952,5112.703125,0,0,0,4321.703632,0,0,276.7957083,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,6,6,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,274.320763,355.9338647,630.2546277,355.9338647,355.329514,356.584742,0.5134996793,630.2546277,629.650277,630.905505,0.5134996793,2.967154482,0.4945257469,0.4352538656,1.225939172e-16,0.0048828125,8909472,5112.703125,50,0,274.320763,0,0,0,355.9338647,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.00038,313.107131,313.107131,313.107131,312.570373,313.688576,0.4575967535,313.107131,312.570373,313.688576,0.4575967535,3.373001306,0.4818573294,1.213642113e-06,1.091507813e-16,0.005859375,0,5112.703125,0,0,0,0,0,0,313.107131,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,341.041934,372.4143093,713.4562433,372.4143093,371.584809,373.271667,0.6889385562,713.4562433,712.626743,714.313601,0.6889385562,2.83584904,0.4051212915,0.4780138056,8.265713991e-17,0.005859375,1540123200,5112.703125,0,341.041934,0,0,116.1721427,0,209.3067027,0,0,46.935464,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,4383.077394,278.178977,4661.256371,278.178977,277.657772,278.807641,0.4755419763,4661.256371,4660.735166,4661.885035,0.4755419763,3.79651537,0.5423593385,0.9403210305,0,0,1924445952,5112.703125,0,0,0,4383.077394,0,0,278.178977,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,7,7,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,282.982065,316.5348273,599.5168923,316.5348273,313.991136,320.094632,2.593264427,599.5168923,596.973201,603.076697,2.593264427,3.336475707,0.4766393866,0.4720168333,1.225939172e-16,0.0048828125,8909472,5112.703125,50,0,282.982065,0,0,0,316.5348273,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,0.000389,277.6866347,277.6866347,277.6866347,277.399162,277.849343,0.2038632505,277.6866347,277.399162,277.849343,0.2038632505,3.803246645,0.4754058306,1.400859643e-06,9.835657317e-17,0.0068359375,0,5112.703125,0,0,0,0,0,0,277.6866347,0,0,0,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,8,8,"physical_core_region","Intel(R) Core(TM) Ultra 7 265KF",20,20,3,387.113866,376.0653827,763.1792487,376.0653827,375.34718,376.593469,0.5262554722,763.1792487,762.461046,763.707335,0.5262554722,2.808316879,0.3510396098,0.507238459,7.388096298e-17,0.005859375,1760140800,5112.703125,0,387.113866,0,0,133.2793037,0,191.0616287,0,0,51.72445033,PASS,"","","Linux;x86_64;GCC 13.3;OpenMP 201511","close","cores","FALSE"
