case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_row_owner,4,4,3,318.895667,94.91302733,413.8086943,94.91302733,93.332833,95.815541,1.121129807,413.8086943,412.2285,414.711208,1.121129807,2.146434219,0.5366085547,0.7706354926,0,0,1924445952,12312.6875,0,0,0,318.895667,0,0,94.91302733,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_atomic,5,5,3,4.2e-05,120.4272363,120.4272363,120.4272363,119.890542,121.424,0.7055122031,120.4272363,119.890542,121.424,0.7055122031,1.691681848,0.3383363695,3.487583148e-07,1.032090329e-16,7.105427358e-14,0,12312.6875,0,0,0,0,0,0,120.4272363,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_private_csr,5,5,3,53.50925,78.19620867,131.7054587,78.19620867,76.921167,78.940542,0.9057988551,131.7054587,130.430417,132.449792,0.9057988551,2.605299837,0.5210599673,0.4062796678,7.897679869e-17,5.684341886e-14,1100088000,12312.6875,0,53.50925,0,0,4.967611667,0,66.92305533,0,0,6.305541667,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_coo_sort_reduce,5,5,3,0.529083,4600.924361,4600.924361,4600.924361,4351.88725,4769.027208,179.655601,4600.924361,4351.88725,4769.027208,179.655601,0.04427905214,0.008855810428,0.0001149949355,1.785376261e-16,7.105427358e-14,2565927936,12312.6875,0,0,0,0,0,122.2372497,0,46.03487533,4344.325014,88.32722233,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_graph_coloring,5,5,3,209.292,149.8506253,359.1426253,149.8506253,148.981292,150.564875,0.6557296126,359.1426253,358.273292,359.856875,0.6557296126,1.359517648,0.2719035295,0.5827545528,1.390584941e-16,4.263256415e-14,8909472,12312.6875,50,0,209.292,0,0,0,149.8506253,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_row_owner,5,5,3,537.642583,85.05468067,622.6972637,85.05468067,84.835334,85.474541,0.2969856283,622.6972637,622.477917,623.117124,0.2969856283,2.395218794,0.4790437588,0.863409259,0,0,1924445952,12312.6875,0,0,0,537.642583,0,0,85.05468067,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_atomic,6,6,3,0,104.517264,104.517264,104.517264,103.961459,104.963,0.4162190787,104.517264,103.961459,104.963,0.4162190787,1.949195395,0.3248658991,0,1.852128528e-17,5.684341886e-14,0,12312.6875,0,0,0,0,0,0,104.517264,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_private_csr,6,6,3,13.176,79.87486067,93.05086067,79.87486067,77.312833,84.003291,2.947402251,93.05086067,90.488833,97.179291,2.947402251,2.550546792,0.4250911321,0.1415999799,1.876319865e-17,5.684341886e-14,1320105600,12312.6875,0,13.176,0,0,6.487638667,0,66.94413867,0,0,6.443083333,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_coo_sort_reduce,6,6,3,0.534209,4524.307653,4524.307653,4524.307653,4486.0545,4548.9275,27.41840979,4524.307653,4486.0545,4548.9275,27.41840979,0.04502889399,0.007504815665,0.0001180753037,1.785376261e-16,7.105427358e-14,2565927936,12312.6875,0,0,0,0,0,98.110625,0,47.362861,4297.513806,81.320361,PASS,"","Transient memory estimate only; vector is allocated during assemble()","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,simplified,228384,1113684,685152,27502200,cpu_graph_coloring,6,6,3,211.344292,132.105764,343.450056,132.105764,131.962959,132.376875,0.1917957872,343.450056,343.307251,343.721167,0.1917957872,1.54213233,0.257022055,0.6153566969,1.390584941e-16,4.263256415e-14,8909472,12312.6875,50,0,211.344292,0,0,0,132.105764,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
