env_group,algorithm,threads,thread_region,assembly_ms,speedup,efficiency,status,skip_reason,diagnostics,physical_cores,logical_cores,cpu_model,omp_dynamic,omp_proc_bind,omp_places,extra_memory_bytes,rel_l2
default,cpu_graph_coloring,20,physical_core_region,232.662987,3.077076619,0.1538538309,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,21,oversubscription_region,165.2461113,4.332458002,0.2063075239,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.481803301e-16
default,cpu_private_csr,21,oversubscription_region,475.1218577,1.506817305,0.07175320502,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,4620369600.0,1.318261996e-16
default,cpu_row_owner,21,oversubscription_region,158.6852417,4.511584252,0.2148373453,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,21,oversubscription_region,242.5870553,2.951195546,0.1405331213,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,22,oversubscription_region,164.4745893,4.352780817,0.1978536735,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.489988676e-16
default,cpu_private_csr,22,oversubscription_region,491.109132,1.457765272,0.06626205781,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,4840387200.0,1.335785686e-16
default,cpu_row_owner,22,oversubscription_region,165.3966543,4.328514626,0.1967506648,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,22,oversubscription_region,236.8493403,3.022688754,0.1373949433,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,23,oversubscription_region,159.5166577,4.488069446,0.1951334542,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.497073126e-16
default,cpu_private_csr,23,oversubscription_region,506.324935,1.413957299,0.06147640429,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,5060404800.0,1.348220769e-16
default,cpu_row_owner,23,oversubscription_region,155.3030813,4.609836657,0.2004276808,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,23,oversubscription_region,231.9771333,3.086174172,0.1341814857,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
default,cpu_atomic,24,oversubscription_region,158.333942,4.521594222,0.1883997593,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,0.0,1.261169251e-16
default,cpu_private_csr,24,oversubscription_region,523.7517933,1.366910522,0.05695460509,PASS,,,20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,5280422400.0,1.255745088e-16
default,cpu_row_owner,24,oversubscription_region,157.2498767,4.552765652,0.1896985689,PASS,,"Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,1924445952.0,0.0
default,cpu_graph_coloring,24,oversubscription_region,232.6329323,3.077474157,0.1282280899,PASS,,"Greedy first-fit element coloring, colors=50",20,20,Intel(R) Core(TM) Ultra 7 265KF,,,,8909472.0,1.225939172e-16
